,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_PointCloud8m.csv,PointCloud8m,dynamic_cpp_sync,fastrtps,1190.7133234977725,1065.6525640487669,1080.2343875743725,20.2,20.754,20.145925925925926,3689.0,0.0,134.5185185185185,91932.0,6.9232,6.634,6.597777777777778
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array4m.csv,Array4m,dynamic_cpp_sync,fastrtps,1319.1404334068295,1226.3532571792605,1222.7454151930633,20.85,21.217,20.776666666666667,8302.0,0.0,305.1851851851852,91888.0,2.79,2.659,2.6571481481481483
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array1k.csv,Array1k,dynamic_cpp_sync,fastrtps,0.9918532371520996,0.9918184280395508,0.9908279489587856,0.999,1.249,0.9650148148148148,0.0,0.0,998.4814814814816,91452.0,0.034618,0.033589999999999995,0.033412222222222225
0,./data/performance_test_two_process_results_FastRTPS_async_Array4k.csv,Array4k,async,fastrtps,3.9248696327209474,3.920985221862793,3.9211218092176647,0.7499,0.9248999999999998,0.6943444444444444,0.0,0.0,999.0370370370372,91648.0,0.047363999999999996,0.04353,0.04384148148148149
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_PointCloud512k.csv,PointCloud512k,cpp_async,fastrtps,500.4457387924194,499.48326778411865,478.9467515239009,5.245,5.744,5.356777777777778,1110.0,0.0,956.7037037037036,91712.0,0.31162,0.3,0.3001592592592593
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_PointCloud512k.csv,PointCloud512k,cpp_sync,fastrtps,499.94963665008544,497.43866539001465,495.38724549611413,5.495,5.744,5.486148148148148,217.0,0.0,989.5185185185184,91472.0,0.28568000000000005,0.274,0.27394814814814816
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array1m.csv,Array1m,dynamic_cpp_sync,fastrtps,1000.017202949524,998.9635009765624,997.2755752846048,9.99,10.24,9.942370370370373,22.0,0.0,996.8148148148148,91864.0,0.52188,0.5165,0.5162222222222222
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array60k.csv,Array60k,cpp_sync,cyclonedds,58.61508274078369,58.60905933380127,58.55266740587022,1.7480000000000002,1.998,1.9292962962962965,0.0,0.0,998.5555555555555,87492.0,0.078453,0.07546,0.0753925925925926
0,./data/performance_test_two_process_results_FastRTPS_sync_Array4k.csv,Array4k,sync,fastrtps,3.924737930297852,3.920882225036621,3.921578901785392,0.7499,0.7499,0.6850851851851851,0.0,0.0,999.1851851851852,91424.0,0.046272,0.04275,0.043166296296296286
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array4k.csv,Array4k,cpp_sync,cyclonedds,3.9217230796813967,3.9215059280395512,3.918024981463397,0.999,1.249,1.118351851851852,0.0,0.0,998.6296296296297,87112.0,0.040007999999999995,0.03795,0.03795518518518519
0,./data/performance_test_two_process_results_FastRTPS_sync_Array1m.csv,Array1m,sync,fastrtps,1000.7978900909424,999.7318296432496,999.0103841710974,9.498,10.1744,9.516777777777778,3.0,0.0,998.1851851851852,91572.0,0.58372,0.5389,0.5439037037037037
0,./data/performance_test_two_process_results_FastRTPS_async_Array16k.csv,Array16k,async,fastrtps,15.653679847717285,15.638325691223145,15.640415650826911,0.7499,0.99987,0.7406333333333334,0.0,0.0,999.1481481481482,91596.0,0.049454000000000005,0.047810000000000005,0.047577777777777774
0,./data/performance_test_two_process_results_FastRTPS_sync_Array60k.csv,Array60k,sync,fastrtps,58.659337520599365,58.600592613220215,58.60907773618345,0.9998,1.25,0.9628555555555556,0.0,0.0,999.1481481481482,91700.0,0.072791,0.06402000000000001,0.06574740740740742
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_PointCloud512k.csv,PointCloud512k,cpp_sync,cyclonedds,500.5188955307008,500.38202571868896,499.66102928585474,8.992,9.4914,9.128555555555558,7.0,0.0,997.9259259259261,87516.0,0.42911000000000005,0.4229,0.4210851851851852
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array1k.csv,Array1k,cpp_async,fastrtps,0.9918801307678222,0.9918146133422852,0.9904611375596788,0.999,1.17403,0.993514814814815,0.0,0.0,998.1481481481482,91612.0,0.049215000000000016,0.04762,0.04769148148148149
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array1m.csv,Array1m,cpp_sync,cyclonedds,1000.2411196708681,999.173921585083,998.3477872919153,17.23,17.98,17.368518518518528,5.0,0.0,997.9259259259261,87608.0,0.8436600000000001,0.8053,0.8114925925925925
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array4m.csv,Array4m,cpp_sync,cyclonedds,1181.8048511505126,918.2418909072876,918.3564189275107,30.44,31.556,29.26648148148148,4551.0,0.0,229.0,87192.0,5.0009,4.591,4.6545555555555564
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array4k.csv,Array4k,cpp_sync,fastrtps,3.921653175354004,3.9215126037597656,3.9171423735441984,0.999,1.249,0.9467148148148148,0.0,0.0,998.4444444444445,91528.0,0.035067999999999995,0.03415,0.033930370370370375
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array4m.csv,Array4m,dynamic_cpp_async,fastrtps,428.9265183448791,404.4922876358032,391.93966695997455,8.184,8.7682,7.9954074074074075,23963.0,0.0,97.55555555555556,91764.0,13.864,12.56,12.770370370370369
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_Array32k.csv,Array32k,cpp_async,connext,31.280598831176764,31.264617919921875,31.231574906243214,3.746,3.9942,3.714037037037037,0.0,0.0,998.4444444444445,90032.0,0.13534000000000002,0.1302,0.1307740740740741
0,./data/performance_test_two_process_results_FastRTPS_async_Array1k.csv,Array1k,async,fastrtps,0.99266414642334,0.9916810989379884,0.9916811342592592,0.7499,0.9248999999999998,0.6758296296296296,0.0,0.0,999.0,91428.0,0.042494999999999984,0.04107,0.04088666666666668
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array4m.csv,Array4m,cpp_async,fastrtps,400.86628742218016,377.06103134155273,370.4716608965838,8.236,8.777700000000001,8.196518518518516,24011.0,0.0,92.11111111111113,91588.0,13.935,13.63,13.528518518518515
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array1k.csv,Array1k,cpp_sync,cyclonedds,0.9918608665466307,0.9918241500854492,0.9908660252888998,0.999,1.249,1.0818333333333334,0.0,0.0,998.6296296296297,87084.0,0.039268,0.03592,0.036285185185185184
0,./data/performance_test_two_process_results_FastRTPS_sync_Array1k.csv,Array1k,sync,fastrtps,0.992652988433838,0.9916744232177734,0.9917835306238244,0.7499,0.7499,0.6758259259259259,0.0,0.0,999.1111111111113,91552.0,0.044484,0.042010000000000006,0.042236666666666665
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_PointCloud512k.csv,PointCloud512k,cpp_async,connext,500.8372784614563,500.42936992645264,499.2396185839617,20.24,21.925,20.22259259259259,5.0,0.0,997.1111111111113,89820.0,0.9803200000000001,0.9125,0.9188592592592592
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array1k.csv,Array1k,cpp_sync,fastrtps,0.9918551445007324,0.9918184280395508,0.9907174993444372,0.7493,0.999,0.9183666666666668,0.0,0.0,998.4074074074074,91632.0,0.0341,0.03305,0.032634444444444445
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array4k.csv,Array4k,cpp_async,fastrtps,3.921761512756348,3.9214935302734375,3.91787631423385,0.999,1.249,1.0196888888888889,0.0,0.0,998.5555555555555,91716.0,0.053290999999999984,0.04966,0.05002703703703703
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_PointCloud512k.csv,PointCloud512k,dynamic_cpp_sync,fastrtps,500.44096927642823,499.9191207885742,499.01532710040055,4.995,5.245,5.080481481481481,23.0,0.0,996.6666666666665,91788.0,0.26687,0.2588,0.2586629629629629
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array16k.csv,Array16k,cpp_sync,cyclonedds,15.655775165557866,15.64027500152588,15.62171635804353,1.249,1.4984000000000002,1.2507037037037037,0.0,0.0,998.3703703703703,87360.0,0.048335,0.04507,0.04517222222222221
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_PointCloud8m.csv,PointCloud8m,cpp_sync,cyclonedds,760.3110381126402,668.5809535980226,654.8261150783962,27.4,30.211,26.743777777777773,2336.0,0.0,81.37037037037038,94996.0,11.67,10.7,10.715962962962962
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array2m.csv,Array2m,cpp_async,fastrtps,961.0681232452392,813.2228403091431,837.8499622344971,16.72,17.430999999999997,16.777037037037033,15593.0,0.0,418.4444444444445,91616.0,6.9486,6.794,6.815037037037038
0,./data/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array32k.csv,Array32k,cpp_sync,cyclonedds,31.26645097732544,31.26529312133789,31.237400902642147,1.4980000000000002,1.499,1.4407740740740744,0.0,0.0,998.6296296296297,87500.0,0.056086000000000004,0.053,0.05357185185185185
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array60k.csv,Array60k,cpp_async,fastrtps,58.613731288909904,58.6082935333252,58.55465002413149,1.249,1.6733,1.416111111111111,0.0,0.0,998.4444444444445,91736.0,0.088479,0.08225,0.08237592592592592
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array60k.csv,Array60k,dynamic_cpp_sync,fastrtps,58.61352281570434,58.60918045043945,58.54794484597665,1.249,1.499,1.2877370370370371,0.0,0.0,998.5555555555555,91336.0,0.06175800000000001,0.05786,0.0575388888888889
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array32k.csv,Array32k,dynamic_cpp_sync,fastrtps,31.26624231338501,31.265095710754395,31.236246992040567,0.9991,1.249,1.1763777777777775,0.0,0.0,998.5185185185184,91804.0,0.049746000000000005,0.04684,0.04719629629629631
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array16k.csv,Array16k,dynamic_cpp_async,fastrtps,15.640860748291015,15.640192031860352,15.625727830109772,0.999,1.249,1.1115740740740745,0.0,0.0,998.5185185185184,91804.0,0.064568,0.05585,0.056523333333333335
0,./data/performance_test_two_process_results_FastRTPS_async_Array1m.csv,Array1m,async,fastrtps,999.8742570877076,999.8262529373168,999.302127202352,9.998,10.5,9.86951851851852,5.0,0.0,998.4444444444445,91608.0,0.59417,0.5553,0.5536185185185184
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array32k.csv,Array32k,cpp_async,fastrtps,31.26683034896851,31.26539802551269,31.236319188718447,0.9991,1.4240000000000002,1.176374074074074,0.0,0.0,998.6666666666665,91812.0,0.067387,0.06183,0.06258666666666668
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array60k.csv,Array60k,cpp_sync,fastrtps,58.61118726730346,58.60857105255127,58.53734171832049,1.249,1.4240000000000002,1.2604814814814815,0.0,0.0,998.2592592592592,91408.0,0.058635,0.05647000000000001,0.05670296296296296
