,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_sync_Array8m.csv,Array8m,sync,connextdds,0.0,0.0,0.0,44.55,45.945,44.65037037037038,0.0,999.4074074074074,0.0,2265504.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_PointCloud512k.csv,PointCloud512k,cpp_async,fastrtps,500.4673161506653,500.4432144165039,500.44167649304427,3.247,3.497,3.2098518518518517,0.0,999.5555555555555,999.5555555555555,93672.0,0.096955,0.09454,0.09407888888888888
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array4m.csv,Array4m,cpp_sync,fastrtps,4000.3121670722962,4000.015666007996,4000.0032537954826,9.49,9.491,9.342629629629627,0.0,999.5185185185184,999.5185185185184,95820.0,0.35549000000000003,0.3482,0.3484851851851851
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array1m.csv,Array1m,sync,cyclonedds,1000.8329736709596,999.8648929595947,1000.0311258810538,3.0,3.25,3.0828148148148142,0.0,999.1851851851852,999.1851851851852,87320.0,0.09432,0.0901,0.08903333333333334
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_sync_Array60k.csv,Array60k,sync,connextdds,58.61487236022949,58.60912609100342,58.60877019387704,3.4960000000000004,3.746,3.4410370370370367,0.0,999.5185185185184,999.5185185185184,89988.0,0.096089,0.08538,0.08669962962962964
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array60k.csv,Array60k,dynamic_cpp_sync,fastrtps,58.61363887786865,58.609530448913574,58.608772313153295,1.4980000000000002,1.6733,1.4246296296296297,0.0,999.5555555555555,999.5555555555555,94004.0,0.038103,0.02964,0.031854444444444435
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array1k.csv,Array1k,cpp_sync,fastrtps,0.9918678283691408,0.991816520690918,0.9918201234605576,1.4980000000000002,1.7480000000000002,1.415296296296297,0.0,999.4074074074074,999.4074074074074,93408.0,0.036646000000000005,0.03261,0.03139111111111111
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_PointCloud512k.csv,PointCloud512k,async,connextdds,500.4830889701843,500.4347610473633,500.4408882635611,7.992000000000001,8.492,7.8809999999999985,0.0,999.4074074074074,999.4074074074074,90320.0,0.23389000000000001,0.2193,0.21786296296296292
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_Array1k.csv,Array1k,sync,fastrtps,0.9926834106445312,0.9916887283325196,0.9918299780951606,2.0,2.25,1.898148148148148,0.0,999.1481481481482,999.1481481481482,87096.0,0.058444,0.04932,0.04932407407407408
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_sync_Array16k.csv,Array16k,sync,connextdds,15.641229248046875,15.640192031860352,15.640240598607946,3.247,3.746,3.283851851851852,0.0,999.4074074074074,999.4074074074074,90200.0,0.089999,0.07879,0.07932518518518519
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array2m.csv,Array2m,dynamic_cpp_async,fastrtps,2000.188880634308,2000.0160732269287,2000.0171593913326,6.7429999999999986,7.242999999999999,6.622962962962962,0.0,999.5185185185184,999.5185185185184,93740.0,0.2509,0.2335,0.2315259259259259
